2026-02-01 00:00:22 | INFO | api | File uploaded id=file_42n90n139u bytes=8474293 (env=staging, region=me-south-1, ip=253.36.219.1, request_id=wdpduslkusn81kf7, trace_id=6u1ojwpg3jkcatp4kydeh3bv, ua="PostmanRuntime/7.36.0")
2026-02-01 12:41:39 | INFO | api | Config loaded version=3.17.35 (env=prod, region=us-east-1, ip=35.225.184.169, request_id=syj5iiqywlotbjot, trace_id=yw1v87cza8jim4fuuvs13p0t, ua="curl/8.4.0")
2026-02-01 12:41:48 | INFO | api | User logout success user_id=7470 (env=staging, region=us-east-1, ip=53.25.30.136, request_id=juxfmj32bh3oarw3, trace_id=nddpgmoynphf8b7ybqt0hq3i, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 12:42:21 | INFO | api | Batch processed records=3391 duration_ms=2431 (env=staging, region=me-south-1, ip=142.230.147.197, request_id=eil38qo8vfpd3ehp, trace_id=krb7tpo9zjhtrmdx9syl24tv, ua="curl/8.4.0")
2026-02-01 12:42:25 | INFO | api | Batch processed records=358 duration_ms=1082 (env=prod, region=eu-west-1, ip=40.86.230.42, request_id=ootgyc21gl84l9iy, trace_id=z4rvl6bfub4p7je5roj0im7h, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 12:42:30 | INFO | api | Metrics pushed cpu=88% mem=52% (env=prod, region=me-south-1, ip=48.81.119.125, request_id=7eveyrxlqfdwqfbh, trace_id=jwe3jjdv56bifxix89oliapm, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 12:42:57 | INFO | api | User logout success user_id=7685 (env=staging, region=eu-west-1, ip=72.65.215.26, request_id=v4bmr6bd1vi948ty, trace_id=vzt99sazk02dj1ao5m2m47ys, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 12:43:23 | INFO | api | User logout success user_id=5295 (env=prod, region=us-east-1, ip=92.141.145.59, request_id=e3zehqbryk85a8ty, trace_id=g0ghum72qn5dpeyg0wbcnypi, ua="PostmanRuntime/7.36.0")
2026-02-01 12:43:41 | INFO | api | Metrics pushed cpu=66% mem=18% (env=dev, region=eu-west-1, ip=247.73.254.21, request_id=yxm27irb8p9vmvp8, trace_id=1ktfswu5cwzmp42al6d3nuqw, ua="PostmanRuntime/7.36.0")
2026-02-01 12:45:15 | INFO | api | Job completed successfully: job=rebuild-index duration_ms=2658 (env=staging, region=ap-southeast-1, ip=216.221.49.44, request_id=ndffpvjo22jrcy44, trace_id=na527iqqklv8rb6vtsxnug8g, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 12:46:32 | INFO | api | User login success user_id=4721 (env=prod, region=us-east-1, ip=172.34.132.26, request_id=b3gc9z6jrh6lxf3h, trace_id=522sxc6tswwpe2zv5qotulz0, ua="PostmanRuntime/7.36.0")
2026-02-01 12:46:35 | INFO | api | Cache miss key=inv:SKU25030 (env=staging, region=us-east-1, ip=160.41.205.203, request_id=bz3lt4iuc6fkfg5f, trace_id=8k16rxd34m489fas1z3qqonc, ua="curl/8.4.0")
2026-02-01 12:47:26 | INFO | api | Cache hit key=inv:SKU96839 ttl_s=3452 (env=prod, region=us-east-1, ip=249.88.236.178, request_id=uvgr1gzdx08p5723, trace_id=uaq0ozg5lqjw5h1idct7eep7, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 12:48:24 | INFO | api | User logout success user_id=7224 (env=prod, region=us-east-1, ip=173.113.236.39, request_id=7oxq4lg22vutw1pw, trace_id=wqp29dqs2g32vybzal9b6sle, ua="PostmanRuntime/7.36.0")
2026-02-01 12:48:28 | INFO | api | File uploaded id=file_jbwf725ufl bytes=5546847 (env=prod, region=eu-west-1, ip=203.37.62.252, request_id=wkgyiwyet4ec5iz0, trace_id=wh6t7kz4k43t3yg0cpowuztb, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 12:48:34 | INFO | api | Metrics pushed cpu=82% mem=22% (env=prod, region=ap-southeast-1, ip=232.33.20.94, request_id=qj3xari9z39hnjcz, trace_id=4rwteepw9rfzy0wyodj22c8o, ua="curl/8.4.0")
2026-02-01 12:49:30 | INFO | api | Token refreshed user_id=7378 (env=staging, region=eu-west-1, ip=120.235.162.144, request_id=hfoplm6sztc7uxvc, trace_id=ionzimhm2oi7dbqegxxoiwv7, ua="PostmanRuntime/7.36.0")
2026-02-01 12:49:42 | INFO | api | Cache hit key=cart:1399 ttl_s=2389 (env=dev, region=me-south-1, ip=128.97.153.241, request_id=cggb81dtq6o87ed5, trace_id=ggku6ersg5skhrqz5irw58ag, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 12:49:48 | INFO | api | User logout success user_id=1990 (env=prod, region=eu-west-1, ip=92.125.35.101, request_id=sudz0nhuwunbr93l, trace_id=yfam5h2e2ddl4whwji37wrl1, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 12:49:53 | INFO | api | Batch processed records=154 duration_ms=333 (env=prod, region=us-east-1, ip=58.2.16.143, request_id=93kt31os0myju30q, trace_id=dd8exgjsuen2ilev22wrx74d, ua="curl/8.4.0")
2026-02-01 12:49:59 | INFO | api | Job completed successfully: job=invoice-run duration_ms=2294 (env=prod, region=us-east-1, ip=115.148.153.88, request_id=ss2felqpmdiy58mn, trace_id=q1x385a0hlqksoxo8m8zg8sg, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 12:50:06 | INFO | api | Token refreshed user_id=8395 (env=dev, region=us-east-1, ip=44.115.2.84, request_id=iqmslisqb113cv9w, trace_id=5jupwhhrmmin15x7ad471g25, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 12:50:26 | INFO | api | Cache miss key=user:2239 (env=prod, region=me-south-1, ip=22.173.218.203, request_id=2ib6fnb52e5ppc10, trace_id=cawdhejzbcte6d4dgeam9gk5, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 12:50:40 | INFO | api | Batch processed records=931 duration_ms=1721 (env=dev, region=ap-southeast-1, ip=50.5.186.190, request_id=mcl96ropgmq11cnr, trace_id=km3s8sigppki4r8dk3qysq7y, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 12:50:48 | INFO | api | Token refreshed user_id=9112 (env=dev, region=us-east-1, ip=211.86.54.242, request_id=w51ymeuvdu2kz7oa, trace_id=1f3ce2ajw74d1qbisn5fowrc, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 12:51:35 | INFO | api | Cache miss key=inv:SKU32465 (env=prod, region=me-south-1, ip=18.180.94.91, request_id=xgb59aducrbxunt7, trace_id=63qcr0qsnuudzfh0tnsds2th, ua="PostmanRuntime/7.36.0")
2026-02-01 12:52:00 | INFO | api | Batch processed records=1471 duration_ms=980 (env=dev, region=us-east-1, ip=165.89.42.153, request_id=1adh9jkejo3clo0c, trace_id=nx1i3w8hfjtd4vzn4xo7aatc, ua="PostmanRuntime/7.36.0")
2026-02-01 12:52:14 | INFO | api | Token refreshed user_id=3195 (env=dev, region=ap-southeast-1, ip=121.50.145.250, request_id=vd6ulujzrdjwnu8c, trace_id=pb232b005cm041ge4wnaddkh, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 12:52:20 | INFO | api | Token refreshed user_id=9688 (env=prod, region=ap-southeast-1, ip=192.205.28.176, request_id=xrgg2rgndddasrfk, trace_id=j1n7av4dmpqyg3lgeq1kczod, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 12:52:32 | INFO | api | Job completed successfully: job=sync-users duration_ms=1918 (env=prod, region=eu-west-1, ip=82.189.148.252, request_id=xpbgm34515hn1eb5, trace_id=pfacwiabqzybo3dtrojhuk55, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 12:52:37 | INFO | api | Cache miss key=rate:88.173.202.82 (env=prod, region=us-east-1, ip=88.173.202.82, request_id=uyduofejvn0xro5z, trace_id=6g4wq48mfuyluvqsdjrxftr7, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 12:52:58 | INFO | api | Cache hit key=sess:2449 ttl_s=1579 (env=staging, region=me-south-1, ip=6.3.151.37, request_id=nvkehzlnfiugl0k6, trace_id=b4d41k59hxe1gjqnnl6jmn6k, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 12:53:23 | INFO | api | POST /payments/charge 200 (2025ms) (env=prod, region=ap-southeast-1, ip=124.56.183.101, request_id=zzg9hcqbekuoiua2, trace_id=blk8kdsj0glq7ovzs3j1b6va, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 12:53:28 | INFO | api | User logout success user_id=7236 (env=prod, region=ap-southeast-1, ip=251.4.111.223, request_id=4v1mhjy9w64080n6, trace_id=04p8k8m8tx2uhi10hvdfspr7, ua="curl/8.4.0")
2026-02-01 12:53:44 | INFO | api | File uploaded id=file_e15v9bfpmz bytes=1332702 (env=prod, region=me-south-1, ip=226.120.39.185, request_id=rgph6cv2k7oabzwk, trace_id=6k9m9yn3s6ju5zycvicyvkll, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 12:53:48 | INFO | api | Config loaded version=4.14.19 (env=prod, region=ap-southeast-1, ip=22.78.114.135, request_id=c460w6y654nnt9q2, trace_id=lobrpqlnlbmegtr69n0easji, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 12:54:55 | INFO | api | Cache miss key=inv:SKU85744 (env=prod, region=us-east-1, ip=9.56.214.25, request_id=0d78cegnvpg6zk6n, trace_id=62xje2by7ohuf1n7xmt9sazt, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 12:55:15 | INFO | api | User logout success user_id=9033 (env=prod, region=ap-southeast-1, ip=28.229.148.156, request_id=atztecral41moeqb, trace_id=nqga5idcsfs291xj8jnp3xgu, ua="curl/8.4.0")
2026-02-01 12:55:48 | INFO | api | Config loaded version=2.3.38 (env=prod, region=eu-west-1, ip=66.117.101.95, request_id=ag1cuqj0elp0ptwc, trace_id=g1x9vpythacrsq74ys5lni2b, ua="curl/8.4.0")
2026-02-01 12:55:51 | INFO | api | User logout success user_id=6584 (env=prod, region=us-east-1, ip=9.39.223.156, request_id=klg7bql5gja12ttw, trace_id=u3jqa8bcheov93bxlrimlskg, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 12:56:56 | INFO | api | Config loaded version=1.2.43 (env=prod, region=eu-west-1, ip=58.28.14.247, request_id=olkm939xwoyuzx34, trace_id=233agtaogpcvcmyjujis5dtm, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 12:57:34 | INFO | api | Job completed successfully: job=rebuild-index duration_ms=1380 (env=staging, region=ap-southeast-1, ip=248.150.248.179, request_id=2falne74a65fqmar, trace_id=254jn4a6gpjob1kh6t3jgpmt, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 12:57:46 | INFO | api | Job completed successfully: job=rebuild-index duration_ms=81 (env=staging, region=us-east-1, ip=44.30.122.99, request_id=aylch3qv5mqw6dmg, trace_id=55w9z4k4dwah7y1p9mevxcz6, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 12:58:05 | INFO | api | Cache hit key=user:2076 ttl_s=1405 (env=staging, region=us-east-1, ip=90.81.16.182, request_id=lh05qbmhu341u37b, trace_id=r3t9yh96dstc0wv099etr8eq, ua="PostmanRuntime/7.36.0")
2026-02-01 12:58:55 | INFO | api | User logout success user_id=6826 (env=dev, region=eu-west-1, ip=24.251.151.105, request_id=fmzyrwit2cxc7gsl, trace_id=u23d2eeilivxeayayz5hv6io, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 12:59:06 | INFO | api | Config loaded version=1.1.47 (env=staging, region=ap-southeast-1, ip=60.199.118.247, request_id=8xusrxm6mnbow1f5, trace_id=c6vqrj81152oqqmcv4isys41, ua="curl/8.4.0")
2026-02-01 12:59:42 | INFO | api | Cache hit key=rate:145.74.136.152 ttl_s=1194 (env=prod, region=eu-west-1, ip=145.74.136.152, request_id=5f113sky6q9j333o, trace_id=xkj1siou7vseh82hjox0v87t, ua="curl/8.4.0")
2026-02-01 13:00:03 | INFO | api | Batch processed records=781 duration_ms=1680 (env=dev, region=ap-southeast-1, ip=95.21.211.81, request_id=lywj9mh8ogd9dsoq, trace_id=r2maxo0nia17qnrh861cs972, ua="curl/8.4.0")
2026-02-01 13:00:45 | INFO | api | PUT /inventory/SKU11607 500 (1905ms) (env=prod, region=us-east-1, ip=5.235.86.158, request_id=sguih1xtuft96wb5, trace_id=kclc9l3gcicf2phyep066kbx, ua="curl/8.4.0")
2026-02-01 13:00:51 | INFO | api | PATCH /login 200 (2832ms) (env=staging, region=us-east-1, ip=230.120.46.200, request_id=td4t5b4yt40h1950, trace_id=r9rrn2kpfi2vv10rt4bgx01b, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 13:01:24 | INFO | api | User logout success user_id=9262 (env=prod, region=me-south-1, ip=169.26.65.100, request_id=fageny839kvqzxgb, trace_id=ptfyzjwjxo2s5hpj6qoiai4g, ua="curl/8.4.0")
2026-02-01 13:02:00 | INFO | api | Batch processed records=3142 duration_ms=2099 (env=dev, region=eu-west-1, ip=139.28.124.206, request_id=7ppfedipizvajrrx, trace_id=miweagl7gknqv122yyuys4nl, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 13:02:17 | INFO | api | Cache hit key=user:2118 ttl_s=395 (env=staging, region=ap-southeast-1, ip=160.148.75.72, request_id=le7b0dr7avzofryy, trace_id=obc6426930jxoeob53y7rvpg, ua="PostmanRuntime/7.36.0")
2026-02-01 13:02:19 | INFO | api | File uploaded id=file_7p7ib41nhu bytes=4965539 (env=prod, region=me-south-1, ip=69.207.45.82, request_id=fr45d6i1z77o3iou, trace_id=u6sk5e77uyg4yusiamy9zwt1, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 13:02:26 | INFO | api | User logout success user_id=9784 (env=prod, region=me-south-1, ip=52.200.193.131, request_id=ggw33kehh3htb034, trace_id=ss6h71dnhspdecp2ps9okeap, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 13:02:30 | INFO | api | Config loaded version=5.4.11 (env=dev, region=us-east-1, ip=28.228.59.196, request_id=au8enritjldbogvz, trace_id=909nmzb7gq6slzaojidwr9b9, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 13:04:43 | INFO | api | Job completed successfully: job=cleanup-sessions duration_ms=298 (env=dev, region=ap-southeast-1, ip=42.157.126.106, request_id=85wqxtyiy5k9trun, trace_id=xy8o01sftjqvhzad8kv0iciq, ua="curl/8.4.0")
2026-02-01 13:05:23 | INFO | api | User logout success user_id=4100 (env=dev, region=us-east-1, ip=230.139.220.14, request_id=ljm0mjjshhjcfk2m, trace_id=hf84esjf8865bra3qb9vc9xx, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 13:05:57 | INFO | api | Config loaded version=1.6.5 (env=dev, region=eu-west-1, ip=240.25.231.133, request_id=hepn6xa1wt9xqk69, trace_id=hdokd9ar0e3iordht3oct0jq, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 13:06:19 | INFO | api | Cache miss key=inv:SKU44912 (env=prod, region=eu-west-1, ip=82.177.51.74, request_id=4lpir3nq0aqo1f4g, trace_id=qjp5xf6r4nxh7d5lpuuzn0uz, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 13:07:06 | INFO | api | File uploaded id=file_855tipzcxd bytes=7057177 (env=prod, region=ap-southeast-1, ip=107.114.203.5, request_id=fr71z9wd3589gr5b, trace_id=q6wwmfq75d87vjonmochr8e5, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 13:07:07 | INFO | api | Metrics pushed cpu=33% mem=75% (env=dev, region=us-east-1, ip=50.226.49.203, request_id=amkhrmsmiojasr0z, trace_id=5bcy6st20e1vgilrqyd5p1uy, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 13:07:55 | INFO | api | Config loaded version=1.3.43 (env=dev, region=me-south-1, ip=185.176.207.77, request_id=dbnkxkjxtiwajyeo, trace_id=7ohi41pres9jg82u2um2pyri, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 13:08:12 | INFO | api | File uploaded id=file_qsmwmgnwy2 bytes=4471429 (env=prod, region=ap-southeast-1, ip=199.47.213.226, request_id=m4y3646wn92lct8k, trace_id=w1xv2di5669075m183z9zvuk, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 13:08:18 | INFO | api | Batch processed records=2247 duration_ms=1867 (env=prod, region=ap-southeast-1, ip=4.219.5.45, request_id=uixbu9z7962bp9ai, trace_id=2yc0zd2xrthpjrahb81fypps, ua="PostmanRuntime/7.36.0")
2026-02-01 13:08:23 | INFO | api | Config loaded version=4.19.48 (env=prod, region=me-south-1, ip=59.156.179.96, request_id=v2jzdt5sflvtdq15, trace_id=aemjmu493z8youxj6it47gug, ua="curl/8.4.0")
2026-02-01 13:08:51 | INFO | api | User login success user_id=8561 (env=prod, region=us-east-1, ip=237.234.182.28, request_id=wqy8uny45gmc2s65, trace_id=k573sad5fgvn386lrelzg32x, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 13:09:13 | INFO | api | DELETE /health 502 (1941ms) (env=prod, region=eu-west-1, ip=175.87.9.233, request_id=52om846b7i1t82n8, trace_id=shfzho5npth75i1cbxbj3opz, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 13:09:16 | INFO | api | Metrics pushed cpu=76% mem=61% (env=dev, region=ap-southeast-1, ip=14.212.67.8, request_id=57xupt1fnn6olir3, trace_id=qjf1ejckapkmk4lhpv2mhtjp, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 13:09:29 | INFO | api | Job completed successfully: job=send-digests duration_ms=567 (env=prod, region=ap-southeast-1, ip=83.14.125.35, request_id=fdti6s4gmwpijnus, trace_id=l0ljw1tv0b2ol23u57zfxeme, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 13:10:49 | INFO | api | POST /files/8267 404 (424ms) (env=prod, region=eu-west-1, ip=204.59.228.201, request_id=dln15xvkeq53lkdi, trace_id=tptmytwoqe8cyalvpgahrvc3, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 13:11:12 | INFO | api | DELETE /health 404 (436ms) (env=prod, region=ap-southeast-1, ip=31.130.171.24, request_id=4bwbz3mbsb9cjm4a, trace_id=2jilv2snchv8xx91z9qzform, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 13:11:38 | INFO | api | Cache hit key=user:4539 ttl_s=586 (env=staging, region=us-east-1, ip=197.216.61.251, request_id=tyyccl2moqjczmhv, trace_id=aob68nh0wxtabfkus5ichn5i, ua="curl/8.4.0")
2026-02-01 13:11:40 | INFO | api | Token refreshed user_id=5160 (env=prod, region=me-south-1, ip=19.128.168.197, request_id=mlqr5ugzv70ft7do, trace_id=mgfy5hj33o8gx9clfsqgt3lf, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 13:12:01 | INFO | api | Cache hit key=sess:6947 ttl_s=2657 (env=prod, region=me-south-1, ip=138.18.149.133, request_id=25nhrngoranz0ik8, trace_id=uinpnvimnyhc9ydr17lyoose, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 13:12:03 | INFO | api | Cache miss key=cart:2428 (env=staging, region=ap-southeast-1, ip=158.199.81.95, request_id=y9mstv1cdvomrhv9, trace_id=zmpv8jx6v5nz6venmy55uomo, ua="PostmanRuntime/7.36.0")
2026-02-01 13:12:48 | INFO | api | File uploaded id=file_a0lu8qjrys bytes=3842586 (env=prod, region=eu-west-1, ip=238.19.249.21, request_id=f68nj011x1d4lmrs, trace_id=lz0hhvw4vb7xugm4caljpo77, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 13:13:26 | INFO | api | Metrics pushed cpu=15% mem=32% (env=prod, region=us-east-1, ip=4.152.92.220, request_id=nylafzh35xu50m29, trace_id=3v4h7erosr9fjf7bgub63bpk, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 13:13:45 | INFO | api | User login success user_id=6797 (env=prod, region=ap-southeast-1, ip=39.47.155.78, request_id=gbzqfr6fvw9aazl7, trace_id=szbz7tt57lda6gj5ul8rllb0, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 13:13:49 | INFO | api | Metrics pushed cpu=12% mem=20% (env=prod, region=me-south-1, ip=117.245.213.79, request_id=jx1ttgotnuy30qke, trace_id=jyntnibous7hh4r1ih94pqws, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 13:13:55 | INFO | api | Cache hit key=cart:8493 ttl_s=3040 (env=prod, region=ap-southeast-1, ip=26.7.232.222, request_id=ugvvi50p773g92g0, trace_id=bob84avrgdmkfwejaq7ee1dl, ua="curl/8.4.0")
2026-02-01 13:14:49 | INFO | api | PATCH /token/refresh 400 (2258ms) (env=staging, region=me-south-1, ip=196.169.133.87, request_id=ixk55xkzmu0hgziy, trace_id=el7x2p3hmogt09du90wt6isg, ua="curl/8.4.0")
2026-02-01 13:15:09 | INFO | api | Metrics pushed cpu=29% mem=87% (env=prod, region=me-south-1, ip=13.104.213.188, request_id=e3ih840r71987vhd, trace_id=ytjhuuj2qsamfojn5gomxujp, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 13:15:11 | INFO | api | Token refreshed user_id=2029 (env=prod, region=ap-southeast-1, ip=98.232.190.183, request_id=ekh120pzbuy3ehp3, trace_id=d5x1n1s1cyyckis7ps9kzezi, ua="PostmanRuntime/7.36.0")
2026-02-01 13:15:51 | INFO | api | Cache miss key=cart:6235 (env=dev, region=me-south-1, ip=208.3.57.143, request_id=ezkcklu40ui3kn13, trace_id=swkj2wypndbyds4hyk10260e, ua="curl/8.4.0")
2026-02-01 13:16:06 | INFO | api | Token refreshed user_id=9112 (env=prod, region=ap-southeast-1, ip=18.109.201.64, request_id=4lvdcj3oxbw3ripr, trace_id=1s4had1e8q8d5k8yl5budsx1, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 13:16:10 | INFO | api | Token refreshed user_id=8049 (env=prod, region=eu-west-1, ip=106.44.168.59, request_id=eynsgxl61i3qoune, trace_id=jqo2s6lwol8z244wm6r46v0i, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 13:16:48 | INFO | api | Cache hit key=user:6994 ttl_s=48 (env=staging, region=me-south-1, ip=74.128.123.75, request_id=3sk1k2sgzus3h7v7, trace_id=tt19aiizhteioct7iqr7ugrf, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 13:18:28 | INFO | api | File uploaded id=file_qqmp6nl8vh bytes=8657862 (env=prod, region=me-south-1, ip=243.225.217.148, request_id=4jzcs9fc5f5lqzs2, trace_id=2vbtva3d6amfscma51vhf6ok, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 13:18:32 | INFO | api | Cache miss key=cart:8860 (env=prod, region=us-east-1, ip=71.109.208.160, request_id=e5ikgll7rieeez3k, trace_id=4sayhidyy0xpnbec8988yv59, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 13:20:02 | INFO | api | Cache miss key=user:3160 (env=staging, region=ap-southeast-1, ip=21.98.110.40, request_id=ug1ypyxlonpmg2zy, trace_id=fr0o5kj1lshq72kbarqsotm5, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 13:20:46 | INFO | api | Metrics pushed cpu=65% mem=91% (env=prod, region=us-east-1, ip=44.12.73.244, request_id=got8n03kj1df2jxx, trace_id=czz52893h3a8l0orgv88rut6, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 13:20:49 | INFO | api | Metrics pushed cpu=62% mem=60% (env=prod, region=eu-west-1, ip=62.71.162.4, request_id=t9tzveax414iya6y, trace_id=hmh50eo74mkusocqp6yb1zb2, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 13:21:08 | INFO | api | Cache hit key=sess:3794 ttl_s=1106 (env=dev, region=ap-southeast-1, ip=19.199.251.227, request_id=eytxvd7906gcozl8, trace_id=9pr7ahymrq3b7j2d48qaopko, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 13:21:13 | INFO | api | User login success user_id=2868 (env=staging, region=us-east-1, ip=216.168.147.213, request_id=9bs1bxmbt5lvevdg, trace_id=1ljntvaq5qbyg5mo5c15ilh6, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 13:21:21 | INFO | api | Batch processed records=3743 duration_ms=2903 (env=prod, region=eu-west-1, ip=160.19.76.38, request_id=rm4hpgzfzgyk36mk, trace_id=tkqmgp41g73zggew951fap0q, ua="curl/8.4.0")
2026-02-01 13:22:05 | INFO | api | Cache hit key=user:7367 ttl_s=1087 (env=prod, region=ap-southeast-1, ip=2.18.11.56, request_id=dxmy0q5b2lme94jp, trace_id=89y11i4gv97v9fbs3gwd4ept, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 13:22:17 | INFO | api | Config loaded version=5.9.0 (env=prod, region=us-east-1, ip=2.15.182.212, request_id=n3isfef80lmwgs28, trace_id=wcwrtazd7qzqe4yxvh43eocn, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 13:23:58 | INFO | api | Batch processed records=2326 duration_ms=948 (env=dev, region=me-south-1, ip=188.94.17.170, request_id=4q87n8npugyhdeda, trace_id=t3dd9wu6ojf52juwl92hxe2i, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 13:25:58 | INFO | api | Token refreshed user_id=3453 (env=prod, region=eu-west-1, ip=246.142.236.72, request_id=p5xln3y4yroqqbxz, trace_id=w5x27lzvv3cquf056aesf6j3, ua="PostmanRuntime/7.36.0")
2026-02-01 13:26:01 | INFO | api | Cache hit key=inv:SKU99997 ttl_s=1655 (env=prod, region=me-south-1, ip=229.29.63.158, request_id=o8e94ep37zor7nb6, trace_id=q6veqxtpo21u4aihydl8knjz, ua="PostmanRuntime/7.36.0")
2026-02-01 13:27:11 | INFO | api | User logout success user_id=5319 (env=prod, region=eu-west-1, ip=183.231.46.101, request_id=k19bhllmzrh1wx6r, trace_id=skpdq88uymbld4d152nitjm0, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
